141.8.183.0 - - [07/Feb/2026:00:01:15 +0100] "GET /robots.txt HTTP/1.1" 429 267 www.hrv.de "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "-"
43.155.108.0 - - [07/Feb/2026:00:05:02 +0100] "GET /files/ HTTP/1.1" 301 275 hrv-it.de "binance.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36" "-"
43.155.108.0 - - [07/Feb/2026:00:05:08 +0100] "GET /files/ HTTP/1.1" 404 9755 www.hrv-it.de "binance.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36" "-"
141.8.183.0 - - [07/Feb/2026:00:05:15 +0100] "GET /robots.txt HTTP/1.1" 429 267 www.hrv.de "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "-"
82.165.87.0 - - [07/Feb/2026:00:06:07 +0100] "GET /index.php?mact=CmsJobManager,cntnt01,process,0&cntnt01returnid=1&cms_cron=1&showtemplate=false HTTP/1.1" 200 2 www.hrv.de "-" "-" "-"
170.106.35.0 - - [07/Feb/2026:00:06:07 +0100] "GET /glossar/outsourcing-sap-hcm.html HTTP/1.1" 200 26095 www.hrv.de "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1" "-"
89.246.241.0 - - [07/Feb/2026:00:08:34 +0100] "GET /sitemap.xml HTTP/1.1" 200 10522 www.hrv.de "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:142.0) Gecko/20100101 Firefox/142.0" "-"
43.155.108.0 - - [07/Feb/2026:00:08:50 +0100] "GET /wp-admin/css/ HTTP/1.1" 301 279 hrv.de "binance.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36" "-"
43.155.108.0 - - [07/Feb/2026:00:08:53 +0100] "GET /wp-admin/css/ HTTP/1.1" 404 11575 www.hrv.de "binance.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36" "-"
43.155.108.0 - - [07/Feb/2026:00:08:57 +0100] "GET /.well-known/ HTTP/1.1" 301 278 hrv.de "binance.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36" "-"
43.155.108.0 - - [07/Feb/2026:00:09:00 +0100] "GET /.well-known/ HTTP/1.1" 404 11575 www.hrv.de "binance.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36" "-"
43.155.108.0 - - [07/Feb/2026:00:09:02 +0100] "GET /sites/default/files/ HTTP/1.1" 301 286 hrv.de "binance.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36" "-"
43.155.108.0 - - [07/Feb/2026:00:09:05 +0100] "GET /sites/default/files/ HTTP/1.1" 404 11575 www.hrv.de "binance.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36" "-"
43.155.108.0 - - [07/Feb/2026:00:09:09 +0100] "GET /admin/controller/extension/extension/ HTTP/1.1" 301 303 hrv.de "binance.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36" "-"
82.165.87.0 - - [07/Feb/2026:00:09:12 +0100] "GET /index.php?mact=CmsJobManager,cntnt01,process,0&cntnt01returnid=1&cms_cron=1&showtemplate=false HTTP/1.1" 200 2 www.hrv.de "-" "-" "-"
43.155.108.0 - - [07/Feb/2026:00:09:12 +0100] "GET /admin/controller/extension/extension/ HTTP/1.1" 404 11575 www.hrv.de "binance.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36" "-"
43.155.108.0 - - [07/Feb/2026:00:09:16 +0100] "GET /uploads/ HTTP/1.1" 301 274 hrv.de "binance.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36" "-"
43.155.108.0 - - [07/Feb/2026:00:09:19 +0100] "GET /uploads/ HTTP/1.1" 200 - www.hrv.de "binance.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36" "-"
43.155.108.0 - - [07/Feb/2026:00:09:22 +0100] "GET /images/ HTTP/1.1" 301 273 hrv.de "binance.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36" "-"
43.155.108.0 - - [07/Feb/2026:00:09:26 +0100] "GET /images/ HTTP/1.1" 404 11575 www.hrv.de "binance.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36" "-"
43.155.108.0 - - [07/Feb/2026:00:09:31 +0100] "GET /files/ HTTP/1.1" 301 272 hrv.de "binance.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36" "-"
43.155.108.0 - - [07/Feb/2026:00:09:37 +0100] "GET /files/ HTTP/1.1" 404 11575 www.hrv.de "binance.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36" "-"
49.51.36.0 - - [07/Feb/2026:00:10:37 +0100] "GET /it-know-how/sap.html HTTP/1.1" 200 20028 www.hrv.de "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1" "-"
82.165.87.0 - - [07/Feb/2026:00:21:45 +0100] "GET /index.php?mact=CmsJobManager,cntnt01,process,0&cntnt01returnid=1&cms_cron=1&showtemplate=false HTTP/1.1" 200 2 www.hrv.de "-" "-" "-"
49.51.178.0 - - [07/Feb/2026:00:21:45 +0100] "GET /glossar/buchhaltung-outsourcen.html HTTP/1.1" 200 20694 www.hrv.de "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1" "-"
82.165.87.0 - - [07/Feb/2026:00:27:10 +0100] "GET /index.php?mact=CmsJobManager,cntnt01,process,0&cntnt01returnid=1&cms_cron=1&showtemplate=false HTTP/1.1" 200 1 www.hrv.de "-" "-" "-"
52.167.144.0 - - [07/Feb/2026:00:27:10 +0100] "GET /kontakt.html HTTP/1.1" 200 14273 www.hrv.de "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" "-"
185.168.30.0 - - [07/Feb/2026:00:28:08 +0100] "GET /index.php HTTP/1.1" 200 52324 www.hrv.de "http://www.hrv.de/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Avast/131.0.0.0" "-"
185.168.30.0 - - [07/Feb/2026:00:28:09 +0100] "GET /index.php HTTP/1.1" 200 52324 www.hrv.de "http://www.hrv.de/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Avast/131.0.0.0" "-"
185.168.30.0 - - [07/Feb/2026:00:28:10 +0100] "GET /kontakt.html HTTP/1.1" 200 14273 www.hrv.de "https://www.hrv.de/kontakt.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Avast/131.0.0.0" "-"
185.168.30.0 - - [07/Feb/2026:00:28:11 +0100] "POST /kontakt.html HTTP/1.1" 200 17646 www.hrv.de "https://www.hrv.de/kontakt.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Avast/131.0.0.0" "-"
185.168.30.0 - - [07/Feb/2026:00:28:11 +0100] "GET /kontakt.html HTTP/1.1" 200 14273 www.hrv.de "https://www.hrv.de/kontakt.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Avast/131.0.0.0" "-"
185.168.30.0 - - [07/Feb/2026:00:28:12 +0100] "GET /kontakt.html HTTP/1.1" 200 14273 www.hrv.de "https://www.hrv.de/kontakt.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Avast/131.0.0.0" "-"
82.165.87.0 - - [07/Feb/2026:00:31:37 +0100] "GET /index.php?mact=CmsJobManager,cntnt01,process,0&cntnt01returnid=1&cms_cron=1&showtemplate=false HTTP/1.1" 200 2 www.hrv-it.de "-" "-" "-"
114.119.145.0 - - [07/Feb/2026:00:31:37 +0100] "GET /aktuelles/fachkraeftemangel-vom-outsourcing-zum-sharing.html HTTP/1.1" 200 11866 www.hrv-it.de "http://hrv-it.de/" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" "-"
124.156.226.0 - - [07/Feb/2026:00:32:18 +0100] "GET /uploads/pdf/Information-Kunden-und-Interessenten.pdf HTTP/1.1" 200 162712 www.hrv.de "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1" "-"
82.165.87.0 - - [07/Feb/2026:00:45:19 +0100] "GET /index.php?mact=CmsJobManager,cntnt01,process,0&cntnt01returnid=1&cms_cron=1&showtemplate=false HTTP/1.1" 200 2 www.hrv.de "-" "-" "-"
52.167.144.0 - - [07/Feb/2026:00:45:19 +0100] "GET /kunden.html HTTP/1.1" 200 18370 www.hrv.de "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" "-"
125.94.144.0 - - [07/Feb/2026:00:46:03 +0100] "GET / HTTP/1.1" 200 52324 www.hrv.de "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1" "-"
179.24.33.0 - - [07/Feb/2026:00:46:32 +0100] "GET /banner%20flipped%20weites%20meer%20schiff.jpg HTTP/1.1" 403 239 www.hrv.de "https://www.hrv.de/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36" "-"
82.165.87.0 - - [07/Feb/2026:00:50:16 +0100] "GET /index.php?mact=CmsJobManager,cntnt01,process,0&cntnt01returnid=1&cms_cron=1&showtemplate=false HTTP/1.1" 200 2 www.hrv-it.de "-" "-" "-"
43.153.15.0 - - [07/Feb/2026:00:50:16 +0100] "GET / HTTP/1.1" 200 41057 www.hrv-it.de "http://www.hrv-it.de/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1" "-"
213.180.203.0 - - [07/Feb/2026:00:53:14 +0100] "GET /robots.txt HTTP/1.1" 429 267 www.hrv.de "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "-"
82.165.87.0 - - [07/Feb/2026:00:54:55 +0100] "GET /index.php?mact=CmsJobManager,cntnt01,process,0&cntnt01returnid=1&cms_cron=1&showtemplate=false HTTP/1.1" 200 2 www.hrv.de "-" "-" "-"
198.244.242.0 - - [07/Feb/2026:00:54:55 +0100] "GET / HTTP/1.1" 200 52324 www.hrv.de "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "-"
5.255.231.0 - - [07/Feb/2026:00:55:14 +0100] "GET /robots.txt HTTP/1.1" 429 267 www.hrv.de "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "-"
5.255.231.0 - - [07/Feb/2026:00:57:14 +0100] "GET /robots.txt HTTP/1.1" 429 267 www.hrv.de "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "-"
213.180.203.0 - - [07/Feb/2026:00:59:14 +0100] "GET /robots.txt HTTP/1.1" 429 267 www.hrv.de "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "-"
87.250.224.0 - - [07/Feb/2026:01:01:14 +0100] "GET /robots.txt HTTP/1.1" 429 267 www.hrv.de "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "-"
82.165.87.0 - - [07/Feb/2026:01:01:37 +0100] "GET /index.php?mact=CmsJobManager,cntnt01,process,0&cntnt01returnid=1&cms_cron=1&showtemplate=false HTTP/1.1" 200 2 www.hrv.de "-" "-" "-"
43.157.156.0 - - [07/Feb/2026:01:01:37 +0100] "GET / HTTP/1.1" 200 52324 www.hrv.de "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1" "-"
2a02:26f7:ec00:: - - [07/Feb/2026:01:01:46 +0100] "GET /.well-known/passkey-endpoints HTTP/1.1" 301 295 hrv.de "-" "com.apple.AuthenticationServicesCore.AuthenticationServicesAgent/8623.1.14.10.9 CFNetwork/3860.300.31 Darwin/25.2.0" "-"
2a02:26f7:ec00:: - - [07/Feb/2026:01:01:47 +0100] "GET /.well-known/passkey-endpoints HTTP/1.1" 404 11575 www.hrv.de "-" "com.apple.AuthenticationServicesCore.AuthenticationServicesAgent/8623.1.14.10.9 CFNetwork/3860.300.31 Darwin/25.2.0" "-"
198.244.242.0 - - [07/Feb/2026:01:03:07 +0100] "GET /robots.txt HTTP/1.1" 404 11575 www.hrv.de "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "-"
54.38.147.0 - - [07/Feb/2026:01:03:10 +0100] "GET / HTTP/1.1" 200 52324 www.hrv.de "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "-"
202.8.40.0 - - [07/Feb/2026:01:03:11 +0100] "GET /assets/fonts/roboto-light-webfont.woff2 HTTP/1.1" 200 19136 www.hrv.de "https://www.hrv.de/assets/style.php/main.scss?v=1" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "-"
202.8.40.0 - - [07/Feb/2026:01:03:11 +0100] "GET /assets/fonts/roboto-medium-webfont.woff2 HTTP/1.1" 200 19468 www.hrv.de "https://www.hrv.de/assets/style.php/main.scss?v=1" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "-"
202.8.40.0 - - [07/Feb/2026:01:03:11 +0100] "GET /assets/fonts/roboto-bold-webfont.woff2 HTTP/1.1" 200 19668 www.hrv.de "https://www.hrv.de/assets/style.php/main.scss?v=1" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "-"
202.8.40.0 - - [07/Feb/2026:01:03:11 +0100] "GET /assets/fonts/roboto-regular-webfont.woff2 HTTP/1.1" 200 19384 www.hrv.de "https://www.hrv.de/assets/style.php/main.scss?v=1" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "-"
202.8.40.0 - - [07/Feb/2026:01:03:12 +0100] "GET /assets/fonts/roboto-light-webfont.woff HTTP/1.1" 200 25812 www.hrv.de "https://www.hrv.de/assets/style.php/main.scss?v=1" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "-"
202.8.40.0 - - [07/Feb/2026:01:03:12 +0100] "GET /assets/fonts/roboto-bold-webfont.woff HTTP/1.1" 200 26556 www.hrv.de "https://www.hrv.de/assets/style.php/main.scss?v=1" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "-"
202.8.40.0 - - [07/Feb/2026:01:03:12 +0100] "GET /assets/fonts/roboto-medium-webfont.woff HTTP/1.1" 200 26436 www.hrv.de "https://www.hrv.de/assets/style.php/main.scss?v=1" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "-"
202.8.40.0 - - [07/Feb/2026:01:03:12 +0100] "GET /assets/fonts/roboto-regular-webfont.woff HTTP/1.1" 200 26156 www.hrv.de "https://www.hrv.de/assets/style.php/main.scss?v=1" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "-"
87.250.224.0 - - [07/Feb/2026:01:03:14 +0100] "GET /robots.txt HTTP/1.1" 429 267 www.hrv.de "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "-"
5.255.231.0 - - [07/Feb/2026:01:03:14 +0100] "GET /glossar/lohnbuchhaltung-auslagern.html HTTP/1.1" 429 267 www.hrv.de "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "-"
52.167.144.0 - - [07/Feb/2026:01:05:03 +0100] "GET /leistungen/finanzbuchhaltung.html HTTP/1.1" 301 312 www.hrv.de "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" "-"
82.165.87.0 - - [07/Feb/2026:01:05:04 +0100] "GET /index.php?mact=CmsJobManager,cntnt01,process,0&cntnt01returnid=1&cms_cron=1&showtemplate=false HTTP/1.1" 200 2 www.hrv.de "-" "-" "-"
52.167.144.0 - - [07/Feb/2026:01:05:04 +0100] "GET /leistungen/outsourcing-finanzbuchhaltung.html HTTP/1.1" 200 31380 www.hrv.de "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" "-"
213.180.203.0 - - [07/Feb/2026:01:05:14 +0100] "GET /robots.txt HTTP/1.1" 429 267 www.hrv.de "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "-"
114.119.133.0 - - [07/Feb/2026:01:09:12 +0100] "GET /aktuelles/eintrag_-_000041_000041/23.html HTTP/1.1" 301 319 www.hrv-it.de "https://hrv-it.de/" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" "-"
82.165.87.0 - - [07/Feb/2026:01:09:13 +0100] "GET /index.php?mact=CmsJobManager,cntnt01,process,0&cntnt01returnid=1&cms_cron=1&showtemplate=false HTTP/1.1" 200 2 www.hrv-it.de "-" "-" "-"
114.119.133.0 - - [07/Feb/2026:01:09:13 +0100] "GET /aktuelles/das-papierlose-buero-kosten-sparen.html HTTP/1.1" 200 11741 www.hrv-it.de "https://hrv-it.de/" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" "-"
213.180.203.0 - - [07/Feb/2026:01:09:15 +0100] "GET /robots.txt HTTP/1.1" 429 267 www.hrv.de "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "-"
114.119.133.0 - - [07/Feb/2026:01:10:35 +0100] "GET /aktuelles/eintrag_-_000040_000040/23.html HTTP/1.1" 301 284 www.hrv-it.de "https://hrv-it.de/" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" "-"
114.119.133.0 - - [07/Feb/2026:01:10:36 +0100] "GET /aktuelles.html HTTP/1.1" 200 26644 www.hrv-it.de "https://hrv-it.de/" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" "-"
114.119.155.0 - - [07/Feb/2026:01:12:01 +0100] "GET / HTTP/1.1" 200 41057 www.hrv-it.de "http://hrv-it.de/" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" "-"
43.173.181.0 - - [07/Feb/2026:01:12:13 +0100] "GET /news/_2/23.html HTTP/1.1" 301 276 www.hrv.de "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" "-"
43.173.181.0 - - [07/Feb/2026:01:12:13 +0100] "GET /aktuelles HTTP/1.1" 301 281 www.hrv.de "https://www.hrv.de/news/_2/23.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" "-"
82.165.87.0 - - [07/Feb/2026:01:12:13 +0100] "GET /index.php?mact=CmsJobManager,cntnt01,process,0&cntnt01returnid=1&cms_cron=1&showtemplate=false HTTP/1.1" 200 2 www.hrv.de "-" "-" "-"
43.173.181.0 - - [07/Feb/2026:01:12:13 +0100] "GET /aktuelles.html HTTP/1.1" 200 29798 www.hrv.de "https://www.hrv.de/aktuelles" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" "-"
43.173.177.0 - - [07/Feb/2026:01:14:13 +0100] "GET /aktuelles/vermeiden-sie-die-drei-gro%c3%9fen-huerden-bei-der-entgeltabrechnung.html HTTP/1.1" 200 15169 www.hrv.de "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.5249.119 Safari/537.36" "-"
43.159.143.0 - - [07/Feb/2026:01:15:22 +0100] "GET /uploads/_CGSmartImage/img-f94277ea2bc127b5b905a1cf2eaf6f80 HTTP/1.1" 200 14681 www.hrv-it.de "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1" "-"
82.165.87.0 - - [07/Feb/2026:01:17:28 +0100] "GET /index.php?mact=CmsJobManager,cntnt01,process,0&cntnt01returnid=1&cms_cron=1&showtemplate=false HTTP/1.1" 200 2 www.hrv.de "-" "-" "-"
